start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
9550000	0.0009645	0.0009425	0.0009425	0.0008825	0.00073	0.00073	0.00083	0	0.0009225	0.000763333	-0.956946	-1.07732	False
9600000	0.001021	0.000978	0.001076	0.001126	0.00071	0.00107	0.00112	0.0004	0.00106	0.000966667	-0.743451	-0.579815	False
9650000	0.0010465	0.0012585	0.0012485	0.0012385	0.00136	0.00135	0.00134	1e-05	0.0012485	0.00135	-0.647095	0.102214	False
9700000	0.001271	0.0011	0.00117	0.00116	0.00103	0.0011	0.00109	0.00015	0.00114333	0.00107333	0.201214	-0.278299	False
9750000	0.0010245	0.0009245	0.0009405	0.0009145	0.00054	0.00071	0.00053	0.00031	0.0009265	0.000593333	-0.730226	-1.06284	False
9800000	0.0010215	0.0007535	0.0008535	0.0008215	0.00087	0.00085	0.00082	0.00029	0.0008095	0.000846667	-0.741562	-1.48617	False
9850000	0.00148	0.001292	0.001312	0.001272	0.00068	0.0007	0.00066	0.00015	0.001292	0.00068	0.990954	0.259605	False
9900000	0.0016685	0.0016285	0.0017285	0.0016385	0.0003	0.0004	0.00031	0.00026	0.00166517	0.000336667	1.70323	1.60979	False
9950000	0.001206	0.001136	0.001136	0.001186	0.00029	0.00029	0.00034	0.00018	0.00115267	0.000306667	-0.0443993	-0.244529	False
10000000	0.0014625	0.0014185	0.0015015	0.0014315	0.00095	0.00067	0.0006	0.00066	0.0014505	0.00074	0.924827	0.833088	False
10050000	0.0011615	0.0009115	0.0008735	0.0008835	0.00045	0.00048	0.00049	9e-05	0.0008895	0.000473333	-0.21255	-1.19672	False
10100000	0.0009625	0.0008125	0.0008125	0.0008025	0.00054	0.00054	0.00053	0.00012	0.000809167	0.000536667	-0.964503	-1.48738	False
10150000	0.0013665	0.0011535	0.0011335	0.0011235	0.00089	0.00087	0.00086	-2e-05	0.00113683	0.000873333	0.562076	-0.301817	False
10200000	0.0014465	0.0014145	0.0013745	0.0013645	0.00057	0.00053	0.00052	8e-05	0.0013845	0.00054	0.864368	0.594288	False
10250000	0.0016915	0.0022115	0.0022015	0.0021815	0.00136	0.00135	0.00133	0.00015	0.00219817	0.00134667	1.79014	3.53829	False
10300000	0.001156	0.001022	0.001022	0.000992	0.00045	0.00045	0.00052	3e-05	0.001012	0.000473333	-0.233332	-0.753488	False
10350000	0.000976	0.001145	0.001205	0.001215	0.00075	0.00081	0.00082	0.00018	0.00118833	0.000793333	-0.913491	-0.115481	False
10400000	0.000734	0.000886	0.000856	0.000876	0.00046	0.00043	0.00045	9e-05	0.000872667	0.000446667	-1.82793	-1.25762	False
10450000	0.0010835	0.0014535	0.0015135	0.0014935	0.00104	0.0011	0.00108	6e-05	0.00148683	0.00107333	-0.507285	0.964549	False
10500000	0.0009755	0.0014845	0.0014645	0.0014345	0.00113	0.00111	0.00108	0.00012	0.00146117	0.00110667	-0.91538	0.871682	False
10550000	0.000812	0.00085	0.00088	0.00087	0.00027	0.0003	0.00029	-9e-05	0.000866667	0.000286667	-1.53319	-1.27933	False
10600000	0.0007905	0.0008405	0.0008105	0.0007905	0.00053	0.00054	0.00052	0.00021	0.000813833	0.00053	-1.61443	-1.47049	False
10650000	0.001198	0.001178	0.001098	0.001038	0.00052	0.00048	0.00042	0.00046	0.00110467	0.000473333	-0.0746285	-0.418202	False
10700000	0.001023	0.001008	0.001032	0.001032	0.00054	0.0006	0.0006	0.00018	0.001024	0.00058	-0.735894	-0.71007	False
10750000	0.001398	0.002161	0.0017935	0.0019625	0.0019	0.00126	0.00144	0.00146	0.00197233	0.00153333	0.681103	2.72118	False
10800000	0.001211	0.001101	0.001131	0.0013275	0.00071	0.0007	0.00088	0.0001	0.0011865	0.000763333	-0.025506	-0.122114	False
10850000	0.0010285	0.0011495	0.0012695	0.0012095	0.00078	0.0009	0.00084	0.00012	0.0012095	0.00084	-0.715111	-0.0388955	False
10900000	0.0013945	0.0017985	0.0018485	0.0018385	0.00116	0.00121	0.0012	0.00017	0.0018285	0.00119	0.667878	2.20076	False
10950000	0.0014075	0.001329	0.001399	0.001359	0.00055	0.00062	0.00058	0.00013	0.00136233	0.000583333	0.717001	0.514084	False
11000000	0.001009	0.000949	0.000999	0.000979	0.00022	0.00027	0.00025	-3e-05	0.000975667	0.000246667	-0.788795	-0.884949	False
11050000	0.001189	0.001178	0.001168	0.001128	0.00038	0.00037	0.00033	0.00013	0.001158	0.00036	-0.108636	-0.225232	False
11100000	0.0012675	0.001483	0.0014745	0.0014545	0.00131	0.00127	0.00125	0.00031	0.00147067	0.00127667	0.187988	0.906055	False
11150000	0.001167	0.001277	0.001197	0.001187	0.00045	0.00069	0.00068	0.00046	0.00122033	0.000606667	-0.191767	0.000301516	False
11200000	0.001277	0.001154	0.001222	0.001232	0.00081	0.0009	0.00091	0.00013	0.00120267	0.000873333	0.223886	-0.0636198	False
11250000	0.0015445	0.0014745	0.0019185	0.0018985	0.00043	0.0011	0.00108	0.00093	0.00176383	0.00087	1.23468	1.96679	False
11300000	0.000899	0.00076	0.000779	0.000782	0.00042	0.00058	0.00046	0.00048	0.000773667	0.000486667	-1.20445	-1.61582	False
11350000	0.0011675	0.0010975	0.001315	0.0010865	0.00097	0.00123	0.00113	0.00083	0.00116633	0.00111	-0.189878	-0.195081	False
11400000	0.000938	0.000881	0.001061	0.0009875	0.00058	0.00076	0.0007	0.00026	0.0009765	0.00068	-1.05708	-0.881934	False
11450000	0.001442	0.0012	0.00127	0.0012	0.00097	0.00104	0.00097	0.00035	0.00122333	0.000993333	0.847364	0.0111561	False
11500000	0.001123	0.001179	0.001149	0.001139	0.00038	0.00044	0.00045	0.00028	0.00115567	0.000423333	-0.358028	-0.233675	False
11550000	0.0008755	0.0009755	0.0010455	0.0010255	0.0003	0.00037	0.00035	0.00031	0.0010155	0.00034	-1.29325	-0.740824	False
11600000	0.000969	0.001278	0.001298	0.001338	0.00082	0.00088	0.00092	7e-05	0.00130467	0.000873333	-0.939942	0.305435	False
11650000	0.0009925	0.0010505	0.0011005	0.0010505	0.00029	0.00034	0.00029	9e-05	0.00106717	0.000306667	-0.851143	-0.553884	False
11700000	0.001046	0.0009545	0.0009945	0.0010045	0.00038	0.00042	0.00043	0.00014	0.0009845	0.00041	-0.648985	-0.852988	False
11750000	0.001116	0.0011565	0.0011965	0.001066	0.00069	0.00067	0.00049	0.00056	0.00113967	0.000616667	-0.384479	-0.291566	False
11800000	0.001429	0.001443	0.001598	0.001528	0.00087	0.00076	0.00069	0.00056	0.001523	0.000773333	0.798242	1.09541	False
11850000	0.000682	0.000732	0.000803	0.000772	0.00031	0.00041	0.00035	0.0002	0.000769	0.000356667	-2.02442	-1.63271	False
11900000	0.000852	0.000954	0.0009915	0.0009615	0.0003	0.00044	0.00041	0.0003	0.000969	0.000383333	-1.38204	-0.90907	False
11950000	0.0015525	0.0010855	0.0011155	0.0011055	0.00084	0.00087	0.00086	0.00017	0.00110217	0.000856667	1.26491	-0.427248	False
12000000	0.001246	0.0011395	0.001234	0.0012065	0.00048	0.00069	0.0006	0.00035	0.00119333	0.00059	0.106747	-0.0973896	False
12050000	0.000951	0.000948	0.0009085	0.000888	0.00048	0.00048	0.00042	0.00012	0.000914833	0.00046	-1.00796	-1.10506	False
12100000	0.001442	0.001259	0.001289	0.001309	0.00046	0.00049	0.00051	3e-05	0.00128567	0.000486667	0.847364	0.23669	False
12150000	0.001769	0.001609	0.001639	0.001589	0.00044	0.00047	0.00042	3e-05	0.00161233	0.000443333	2.08299	1.41863	False
12200000	0.001153	0.001153	0.001213	0.001153	0.00032	0.00038	0.00032	0.00014	0.001173	0.00034	-0.244668	-0.170959	False
12250000	0.001786	0.001596	0.001626	0.001616	0.00045	0.00048	0.00047	9e-05	0.00161267	0.000466667	2.14722	1.41984	False
12300000	0.001301	0.001371	0.001391	0.001361	0.00033	0.00035	0.00032	0.00023	0.00137433	0.000333333	0.314573	0.557503	False
12350000	0.0009375	0.0009655	0.0009855	0.0009655	0.00052	0.00054	0.00052	0.00014	0.000972167	0.000526667	-1.05897	-0.897612	False
12400000	0.0012535	0.0011735	0.0011535	0.0011535	0.00034	0.00032	0.00032	6e-05	0.00116017	0.000326667	0.135087	-0.217393	False
12450000	0.0011715	0.0010885	0.0010615	0.0010415	0.00035	0.00027	0.00025	0.00022	0.00106383	0.00029	-0.174763	-0.565945	False
12500000	0.0009905	0.0011205	0.0011805	0.0011705	0.00037	0.00043	0.00042	0.00024	0.00115717	0.000406667	-0.8587	-0.228247	False
12550000	0.0011925	0.0010825	0.0010825	0.0011125	0.00033	0.00033	0.00036	7e-05	0.0010925	0.00034	-0.0954112	-0.462224	False
12600000	0.0011065	0.0010905	0.0010405	0.0010405	0.00043	0.00038	0.00038	1e-05	0.00105717	0.000396667	-0.420376	-0.590066	False
12650000	0.001268	0.001118	0.001128	0.001178	0.00029	0.0003	0.00035	9e-05	0.00114133	0.000313333	0.189878	-0.285535	False
12700000	0.00123	0.00116	0.00117	0.00117	0.00029	0.0003	0.0003	6e-05	0.00116667	0.000296667	0.0462886	-0.193875	False
12750000	0.0010995	0.0010825	0.0011725	0.0011025	0.00104	0.00113	0.00106	0.00016	0.00111917	0.00107667	-0.446827	-0.365739	False
12800000	0.001234	0.001207	0.001247	0.001217	0.00082	0.00086	0.00083	4e-05	0.00122367	0.000836667	0.0614032	0.0123621	False
12850000	0.00091	0.000817	0.000877	0.000847	0.00098	0.00104	0.00101	0.00018	0.000847	0.00101	-1.16288	-1.35049	False
12900000	0.0011305	0.0013005	0.0012505	0.0012905	0.00065	0.0006	0.00064	0.00013	0.0012805	0.00063	-0.329688	0.217996	False
12950000	0.0023825	0.0008525	0.0008925	0.0008725	0.0022	0.00224	0.00222	0.00014	0.0008725	0.00222	4.40119	-1.25823	True
13000000	0.001286	0.000762	0.000878	0.000787	0.00103	0.00096	0.00097	0.00031	0.000809	0.000986667	0.257894	-1.48798	False
13050000	0.0013195	0.0015905	0.0016305	0.0015405	0.00077	0.00081	0.00072	8e-05	0.00158717	0.000766667	0.384479	1.32757	False
13100000	0.001354	0.000898	0.000988	0.000948	0.00116	0.00125	0.00121	0.00017	0.000944667	0.00120667	0.514842	-0.997113	False
13150000	0.001076	0.0011685	0.0012585	0.0012385	0.00033	0.00042	0.0004	0.00017	0.00122183	0.000383333	-0.535625	0.0057288	False
13200000	0.000843	0.000973	0.000883	0.000893	0.00045	0.0004	0.00041	0.00041	0.000916333	0.00042	-1.41605	-1.09963	False
13250000	0.0013055	0.001173	0.001043	0.001133	0.00099	0.00078	0.00087	0.00027	0.00111633	0.00088	0.331577	-0.37599	False
13300000	0.001784	0.001192	0.001182	0.001232	0.00134	0.00132	0.00137	7e-05	0.001202	0.00134333	2.13967	-0.066032	False
13350000	0.000909	0.000869	0.000949	0.000919	0.00024	0.00032	0.00029	0.00016	0.000912333	0.000283333	-1.16666	-1.1141	False
13400000	0.001371	0.0018915	0.0014695	0.0014395	0.00131	0.00091	0.00088	0.00052	0.00160017	0.00103333	0.57908	1.37461	False
13450000	0.0012065	0.0011465	0.0012065	0.0011565	0.00034	0.0004	0.00035	0.00018	0.00116983	0.000363333	-0.0425099	-0.182417	False
13500000	0.0014725	0.0014425	0.0015325	0.0014525	0.00049	0.00058	0.0005	0.00023	0.00147583	0.000523333	0.962614	0.924749	False
13550000	0.001568	0.001538	0.001648	0.0015435	0.00037	0.00048	0.00039	0.00021	0.0015765	0.000413333	1.32348	1.28898	False
13600000	0.002413	0.002506	0.002403	0.0024595	0.00037	0.00022	0.0003	0.00043	0.00245617	0.000296667	4.51644	4.47178	True
13650000	0.0015415	0.0014975	0.0016175	0.0015475	0.00058	0.0007	0.00063	0.00012	0.00155417	0.000636667	1.22334	1.20817	False
13700000	0.0012975	0.0010185	0.0011185	0.0010385	0.00112	0.00122	0.00114	0.00014	0.0010585	0.00116	0.301348	-0.585242	False
13750000	0.001153	0.001102	0.001139	0.001191	0.00041	0.00045	0.00051	6e-05	0.001144	0.000456667	-0.244668	-0.275887	False
13800000	0.001122	0.001072	0.001132	0.001092	0.00027	0.00033	0.00029	0.0001	0.00109867	0.000296667	-0.361807	-0.439911	False
13850000	0.001185	0.001065	0.001075	0.001085	0.00044	0.00045	0.00046	0.00011	0.001075	0.00045	-0.123751	-0.525542	False
13900000	0.001011	0.001041	0.001011	0.000901	0.00033	0.0003	0.00023	0.00013	0.000984333	0.000286667	-0.781238	-0.853591	False
13950000	0.0017305	0.0016505	0.0017405	0.0016605	0.00016	0.00023	0.00017	9e-05	0.00168383	0.000186667	1.93751	1.67733	False
14000000	0.001246	0.001369	0.001429	0.001449	0.00106	0.00112	0.00114	0.0002	0.00141567	0.00110667	0.106747	0.707054	False
14050000	0.00126	0.001264	0.001284	0.001204	0.00048	0.0005	0.00042	0.00022	0.00125067	0.000466667	0.159648	0.110053	False
14100000	0.000991	0.001081	0.001141	0.001141	0.00035	0.00041	0.00041	0.00014	0.001121	0.00039	-0.856811	-0.359105	False
14150000	0.0012185	0.0011885	0.0012285	0.0012285	0.00049	0.00053	0.00053	0.00015	0.00121517	0.000516667	0.00283399	-0.0183925	False
14200000	0.0012115	0.0011745	0.0013115	0.0011745	0.00044	0.00042	0.00044	0.00014	0.00122017	0.000433333	-0.0236166	-0.000301516	False
14250000	0.0013405	0.0012275	0.0013075	0.0012575	0.00039	0.00047	0.00042	0.00014	0.00126417	0.000426667	0.46383	0.158899	False
14300000	0.001427	0.001572	0.001632	0.001592	0.00084	0.0009	0.00086	0.00022	0.00159867	0.000866667	0.790685	1.36918	False
14350000	0.001538	0.001518	0.001578	0.001508	0.00034	0.0004	0.00035	0.00027	0.00153467	0.000363333	1.21012	1.13762	False
14400000	0.001399	0.001296	0.001296	0.001296	0.00079	0.00079	0.00079	2e-05	0.001296	0.00079	0.684882	0.274078	False
14450000	0.0009855	0.001037	0.000987	0.000967	0.00049	0.00044	0.00042	0.00025	0.000997	0.00045	-0.877594	-0.807761	False
14500000	0.000974	0.001004	0.001014	0.001024	0.00041	0.00042	0.00043	0.00013	0.001014	0.00042	-0.921048	-0.746252	False
14550000	0.001597	0.001599	0.001689	0.001649	0.00038	0.00047	0.00043	0.00027	0.00164567	0.000426667	1.43306	1.53924	False
14600000	0.001059	0.001187	0.001167	0.001227	0.00084	0.00082	0.00088	0.00024	0.00119367	0.000846667	-0.599862	-0.0961835	False
14650000	0.001273	0.001223	0.001273	0.001243	0.00043	0.00048	0.00045	0.00011	0.00124633	0.000453333	0.208771	0.0943744	False
14700000	0.0015295	0.0014915	0.0015515	0.0014715	0.00062	0.00068	0.0006	0.00012	0.00150483	0.000633333	1.178	1.02968	False
14750000	0.0012905	0.0012285	0.0012585	0.0012785	0.00027	0.0003	0.00032	3e-05	0.00125517	0.000296667	0.274897	0.126335	False
14800000	0.0011025	0.0010265	0.0011465	0.0010965	0.00095	0.00107	0.00102	0.00016	0.00108983	0.00101333	-0.435491	-0.471872	False
14850000	0.0016525	0.0016325	0.0015525	0.0016025	0.00034	0.00026	0.00031	8e-05	0.00159583	0.000303333	1.64277	1.35893	False
14900000	0.0012135	0.0012975	0.0012775	0.0012775	0.00056	0.00054	0.00054	0.00016	0.00128417	0.000546667	-0.0160593	0.231263	False
14950000	0.0008205	0.0013965	0.0014475	0.0013865	0.00135	0.00137	0.00134	0.00017	0.00141017	0.00135333	-1.50107	0.687154	False
15000000	0.001445	0.001354	0.001354	0.001334	0.00046	0.00042	0.0004	0.00016	0.00134733	0.000426667	0.8587	0.459812	False
15050000	0.001408	0.001448	0.001408	0.001498	0.0003	0.00026	0.00035	0.00016	0.00145133	0.000303333	0.71889	0.836103	False
15100000	0.001287	0.001131	0.001161	0.001121	0.00081	0.00084	0.0008	0.00015	0.00113767	0.000816667	0.261672	-0.298802	False
15150000	0.001084	0.001052	0.000968	0.001012	0.00082	0.00076	0.00078	0.00032	0.00101067	0.000786667	-0.505396	-0.758312	False
15200000	0.0010225	0.0008095	0.0009095	0.0008495	0.00053	0.00063	0.00057	0.00016	0.000856167	0.000576667	-0.737783	-1.31732	False
15250000	0.001439	0.0011365	0.0011365	0.0011565	0.00089	0.00089	0.00091	0.00012	0.00114317	0.000896667	0.836028	-0.278902	False
15300000	0.0011155	0.0010355	0.0011155	0.0010955	0.00049	0.00055	0.00057	0.00018	0.00108217	0.000536667	-0.386368	-0.499612	False
15350000	0.001399	0.001197	0.001337	0.001258	0.00062	0.00076	0.00092	6e-05	0.001264	0.000766667	0.684882	0.158296	False
15400000	0.001895	0.001825	0.001825	0.001825	0.00043	0.00039	0.00039	0.00022	0.001825	0.000403333	2.5591	2.1881	False
15450000	0.0010235	0.0009695	0.0009855	0.0009955	0.00036	0.00039	0.0004	0.00025	0.0009835	0.000383333	-0.734005	-0.856606	False
15500000	0.0019905	0.001247	0.001149	0.001173	0.0019	0.00175	0.0018	0.00055	0.00118967	0.00181667	2.91996	-0.110656	False
15550000	0.000723	0.001011	0.001081	0.001021	0.00081	0.00088	0.00082	0.00017	0.00103767	0.000836667	-1.86949	-0.660621	False
15600000	0.001418	0.001272	0.001272	0.001312	0.00083	0.00091	0.00095	0.00024	0.00128533	0.000896667	0.756677	0.235484	False
15650000	0.0012165	0.0013265	0.0013365	0.0012865	0.00037	0.00036	0.00029	0.00016	0.0013165	0.00034	-0.00472332	0.348251	False
15700000	0.000905	0.000932	0.000976	0.00093	0.00078	0.00081	0.00075	0.00015	0.000946	0.00078	-1.18178	-0.992288	False
15750000	0.001399	0.001232	0.001232	0.001252	0.00099	0.00099	0.00101	-2e-05	0.00123867	0.000996667	0.684882	0.066635	False
15800000	0.0012915	0.0011315	0.0011815	0.0011515	0.00044	0.00049	0.00046	9e-05	0.00115483	0.000463333	0.278676	-0.23669	False
15850000	0.0014145	0.0014045	0.0014245	0.0014245	0.0004	0.00042	0.00042	6e-05	0.00141783	0.000413333	0.743451	0.714894	False
15900000	0.0013855	0.001542	0.0014825	0.0015435	0.00105	0.00099	0.00099	0.0002	0.00152267	0.00101	0.63387	1.0942	False
15950000	0.0016195	0.001372	0.001402	0.001332	0.00176	0.00179	0.00172	0.00023	0.00136867	0.00175667	1.51808	0.537	False
16000000	0.0012105	0.0011895	0.0012395	0.0012495	0.00017	0.00022	0.00023	5e-05	0.00122617	0.000206667	-0.0273953	0.0214076	False
16050000	0.001117	0.0012765	0.0010485	0.001103	0.00108	0.00074	0.00069	0.00056	0.00114267	0.000836667	-0.3807	-0.280711	False
16100000	0.000914	0.000941	0.000981	0.001031	0.0006	0.00064	0.00069	0.0001	0.000984333	0.000643333	-1.14777	-0.853591	False
16150000	0.001359	0.001289	0.001279	0.001219	0.00033	0.00032	0.00026	0.00018	0.00126233	0.000303333	0.533736	0.152265	False
16200000	0.001083	0.001153	0.001173	0.001133	0.00017	0.00019	0.00015	0.0001	0.001153	0.00017	-0.509174	-0.243323	False
16250000	0.001229	0.001136	0.001156	0.001116	0.00066	0.00068	0.00064	0.0001	0.001136	0.00066	0.0425099	-0.304832	False
16300000	0.0011925	0.0011865	0.0012065	0.0011965	0.00078	0.0008	0.00079	6e-05	0.0011965	0.00079	-0.0954112	-0.085932	False
16350000	0.0015875	0.0024355	0.0024955	0.002387	0.00226	0.00232	0.00223	2e-05	0.00243933	0.00227	1.39716	4.41087	False
16400000	0.001268	0.0016125	0.0016305	0.001372	0.00126	0.00126	0.00084	0.00065	0.00153833	0.00112	0.189878	1.15089	False
16450000	0.0016305	0.001583	0.0015805	0.0015605	0.00062	0.00045	0.00043	0.00031	0.00157467	0.0005	1.55964	1.28235	False
16500000	0.001087	0.001087	0.0011065	0.001107	0.00032	0.00036	0.00036	0.00028	0.00110017	0.000346667	-0.49406	-0.434484	False
16550000	0.001259	0.001139	0.001209	0.001209	0.0004	0.00047	0.00047	0.00015	0.00118567	0.000446667	0.15587	-0.125129	False
16600000	0.001398	0.001203	0.001303	0.001243	0.0007	0.0008	0.00074	0.00018	0.00124967	0.000746667	0.681103	0.106435	False
16650000	0.0011985	0.0012385	0.0013885	0.0011985	0.0004	0.00055	0.00036	0.00039	0.00127517	0.000436667	-0.0727392	0.198699	False
16700000	0.0010455	0.0011455	0.0011355	0.0010855	0.00042	0.00041	0.00036	0.00027	0.00112217	0.000396667	-0.650874	-0.354884	False
16750000	0.001627	0.001687	0.001707	0.001737	0.00032	0.00034	0.00037	0.00016	0.00171033	0.000343333	1.54642	1.77321	False
16800000	0.001197	0.001227	0.001257	0.001297	0.00023	0.00026	0.0003	3e-05	0.00126033	0.000263333	-0.0784072	0.145029	False
16850000	0.0013595	0.0015345	0.0015045	0.0015545	0.0005	0.00047	0.00052	0.00013	0.00153117	0.000496667	0.535625	1.12496	False
16900000	0.001348	0.00101	0.00105	0.001	0.00093	0.00097	0.00092	0.00013	0.00102	0.00094	0.49217	-0.724542	False
16950000	0.0012255	0.0012055	0.0012055	0.0012255	0.00024	0.00024	0.00026	-2e-05	0.00121217	0.000246667	0.0292846	-0.029247	False
17000000	0.000851	0.000921	0.001116	0.001126	0.00049	0.00068	0.00069	0.00038	0.00105433	0.00062	-1.38582	-0.600318	False
17050000	0.001033	0.0010395	0.001164	0.001194	0.00057	0.0006	0.00059	0.00037	0.0011325	0.000586667	-0.698107	-0.317496	False
17100000	0.00076	0.0008	0.00085	0.00088	0.00016	0.00021	0.00024	1e-05	0.000843333	0.000203333	-1.72968	-1.36376	False
17150000	0.0009295	0.0008595	0.0008595	0.0008595	0.00033	0.00035	0.00037	0.00018	0.0008595	0.00035	-1.0892	-1.30526	False
17200000	0.001487	0.001467	0.001597	0.001477	0.00014	0.00027	0.00015	0.00021	0.00151367	0.000186667	1.0174	1.06164	False
17250000	0.0014855	0.0014925	0.0015325	0.0014955	0.00074	0.00078	0.00073	0.0001	0.00150683	0.00075	1.01174	1.03691	False
17300000	0.001096	0.001151	0.001151	0.001141	0.00079	0.00079	0.00078	0.00014	0.00114767	0.000786667	-0.460052	-0.26262	False
17350000	0.0014575	0.00136	0.0013795	0.0013345	0.00059	0.00066	0.0006	0.00023	0.001358	0.000616667	0.905934	0.498406	False
17400000	0.0005095	0.0012145	0.0017405	0.0017305	0.00098	0.00157	0.00156	0.00069	0.00156183	0.00137	-2.67624	1.23591	False
17450000	0.001071	0.0022165	0.002319	0.0022345	0.00203	0.00215	0.00204	0.00024	0.00225667	0.00207333	-0.554518	3.74995	False
17500000	0.0011585	0.0010465	0.0011095	0.0010865	0.00105	0.00095	0.00109	0.00058	0.00108083	0.00103	-0.223886	-0.504436	False
17550000	0.001304	0.001162	0.001212	0.001192	0.00073	0.00078	0.0008	0.00018	0.00118867	0.00077	0.325909	-0.114274	False
17600000	0.001116	0.000998	0.001088	0.000985	0.00077	0.00079	0.00073	0.00049	0.00102367	0.000763333	-0.384479	-0.711276	False
17650000	0.0013425	0.0011495	0.0011905	0.001126	0.00098	0.00099	0.00072	0.00027	0.00115533	0.000896667	0.471388	-0.234881	False
17700000	0.0012915	0.0011055	0.0012055	0.0011655	0.00062	0.00072	0.00068	0.00018	0.00115883	0.000673333	0.278676	-0.222217	False
17750000	0.0015795	0.0014985	0.001517	0.0014855	0.0013	0.00139	0.00155	0.00037	0.00150033	0.00141333	1.36693	1.01339	False
17800000	0.0019245	0.0019045	0.0018245	0.0017745	0.00064	0.00056	0.00051	0.00018	0.0018345	0.00057	2.67057	2.22247	False
17850000	0.0013295	0.0011105	0.0011195	0.0010995	0.00112	0.00112	0.00109	0.00015	0.00110983	0.00111	0.422265	-0.399508	False
17900000	0.001398	0.001401	0.001421	0.001391	0.00036	0.00038	0.00035	4e-05	0.00140433	0.000363333	0.681103	0.666048	False
17950000	0.0013705	0.0014125	0.0014825	0.0014325	0.00033	0.0004	0.00035	0.00027	0.0014425	0.00036	0.57719	0.804143	False
18000000	0.0013865	0.0012885	0.0012985	0.0013385	0.00079	0.0008	0.00084	0.00011	0.0013085	0.00081	0.637649	0.319305	False
18050000	0.0010695	0.0011505	0.0011405	0.0011505	0.00037	0.00036	0.00037	3e-05	0.00114717	0.000366667	-0.560186	-0.264429	False
18100000	0.001388	0.001252	0.001415	0.001334	0.0014	0.00081	0.00098	0.00095	0.00133367	0.00106333	0.643317	0.410363	False
18150000	0.0007465	0.0012095	0.0012095	0.0012295	0.00088	0.00088	0.0009	0.00018	0.00121617	0.000886667	-1.78069	-0.0147743	False
18200000	0.0015	0.001419	0.001419	0.001409	0.00029	0.00029	0.00028	8e-05	0.00141567	0.000286667	1.06653	0.707054	False
18250000	0.0015585	0.001479	0.001499	0.001499	0.0006	0.00062	0.00062	0.00024	0.00149233	0.000613333	1.28758	0.984449	False
18300000	0.001577	0.001754	0.001741	0.0017425	0.00068	0.00075	0.00071	0.00069	0.00174583	0.000713333	1.35748	1.90166	False
18350000	0.0014355	0.0013355	0.0017755	0.0016555	0.0008	0.00168	0.00144	0.00138	0.00158883	0.00130667	0.822803	1.3336	False
18400000	0.0015705	0.0014505	0.0015505	0.0015405	0.00016	0.00026	0.00025	4e-05	0.00151383	0.000223333	1.33292	1.06224	False
18450000	0.0014005	0.0012505	0.0013205	0.0012705	0.00061	0.00064	0.00059	0.00033	0.0012805	0.000613333	0.69055	0.217996	False
18500000	0.0016615	0.0016765	0.0015015	0.0015515	0.00041	0.00047	0.00044	0.00034	0.0015765	0.00044	1.67678	1.28898	False
18550000	0.001476	0.001516	0.001546	0.001516	0.0004	0.00043	0.0004	0.0001	0.001526	0.00041	0.975839	1.10626	False
18600000	0.001004	0.001082	0.001022	0.001032	0.00089	0.00083	0.00084	-2e-05	0.00104533	0.000853333	-0.807689	-0.632882	False
18650000	0.0013315	0.0016675	0.0015575	0.0015975	0.00183	0.00172	0.00176	0.00021	0.0016075	0.00177	0.429823	1.40114	False
18700000	0.0009125	0.001258	0.0013465	0.0013265	0.0009	0.00099	0.00097	0.00019	0.00131033	0.000953333	-1.15344	0.325939	False
18750000	0.0013335	0.0016615	0.0017115	0.0016715	0.00144	0.00149	0.00145	0.00015	0.0016815	0.00146	0.43738	1.66889	False
18800000	0.001304	0.001655	0.001955	0.0012	0.00092	0.00123	0.00064	0.00059	0.00160333	0.00093	0.325909	1.38607	False
18850000	0.0008065	0.001455	0.001455	0.0018335	0.00123	0.00115	0.0015	0.00104	0.00158117	0.00129333	-1.55397	1.30586	False
18900000	0.0010445	0.002325	0.001444	0.001379	0.00219	0.00094	0.00082	0.00173	0.001716	0.00131667	-0.654653	1.79372	False
18950000	0.0011945	0.0015205	0.0010445	0.0010745	0.00096	0.00035	0.00038	0.00069	0.00121317	0.000563333	-0.0878538	-0.0256288	False
19000000	0.001365	0.002336	0.001951	0.001543	0.00193	0.00123	0.0006	0.00102	0.00194333	0.00125333	0.556408	2.61625	False
19050000	0.0018105	0.002451	0.002695	0.0026935	0.00238	0.00266	0.00267	0.00094	0.00261317	0.00257	2.2398	5.03984	False
19100000	0.001745	0.0014805	0.002149	0.002129	0.00119	0.00208	0.00206	0.00164	0.0019195	0.00177667	1.9923	2.53002	False
19150000	0.001095	0.001146	0.001176	0.001176	0.00056	0.00059	0.00059	0.00019	0.001166	0.00058	-0.46383	-0.196287	False
19200000	0.001327	0.001385	0.001435	0.001466	0.00073	0.00078	0.00087	7e-05	0.00142867	0.000793333	0.412819	0.754091	False
19250000	0.0009805	0.0009205	0.0009705	0.0009405	0.00058	0.00063	0.0006	0.00013	0.000943833	0.000603333	-0.896487	-1.00013	False
19300000	0.0009335	0.0008635	0.0008635	0.0008935	0.00021	0.00021	0.00024	2e-05	0.0008735	0.00022	-1.07408	-1.25461	False
19350000	0.0018025	0.0014665	0.0014865	0.0014565	0.00071	0.00073	0.0007	4e-05	0.00146983	0.000713333	2.20957	0.90304	False
